Mean Intensity,Standard Deviation,Minimum Intensity,Maximum Intensity,Edge Pixels,Contour Count,Largest Contour Area,Texture Value,Label
106.09895169005102,83.3518472916108,0.0,255.0,6414.0,1.0,37691.5,1121.1056212707642,1
103.71372767857143,82.10073793803079,0.0,255.0,4613.0,1.0,34287.0,757.0254491689252,1
125.90838249362245,74.7307603337838,0.0,255.0,7106.0,14.0,25734.5,516.3058647523567,1
129.05301339285714,73.43805158612531,0.0,255.0,8840.0,22.0,20126.0,1265.6325171139777,1
129.70691167091837,70.51286415640787,0.0,255.0,6669.0,1.0,27098.5,609.151132407659,1
103.4891581632653,82.61258673499101,0.0,255.0,6009.0,2.0,23707.5,498.1229527639082,1
110.79765226403062,81.53972390025126,0.0,255.0,5568.0,13.0,32634.5,1266.6929525353917,1
110.86371970663265,82.8242127011745,0.0,255.0,4873.0,43.0,23608.5,1027.2112960783652,1
131.92143654336735,69.79523769810015,0.0,255.0,9030.0,5.0,28436.0,722.8344320748458,1
122.79914700255102,75.56680245663333,0.0,255.0,8374.0,2.0,29379.5,883.0977541193867,1
129.6007453762755,71.95182766315348,0.0,255.0,7824.0,23.0,24892.5,576.2917444307772,1
128.54099569515307,73.47751130927762,0.0,255.0,8517.0,27.0,23936.5,605.5604215027739,1
131.2263632015306,69.99693571423049,0.0,255.0,6442.0,16.0,14990.0,409.43389158197266,1
86.83442283163265,85.4935453279792,0.0,255.0,6649.0,8.0,26548.0,999.8068666148312,1
133.40086894132654,68.87110115180596,0.0,255.0,10959.0,1.0,29234.0,1288.917335564273,1
110.15884088010205,80.73977256894847,0.0,255.0,6351.0,1.0,26022.0,270.30734363509833,1
104.26430963010205,81.53445652336036,0.0,255.0,5428.0,1.0,21417.0,405.8097472911773,1
120.35813934948979,77.34389420156235,0.0,255.0,6393.0,11.0,12736.0,329.165442349165,1
129.72253667091837,72.04569642356951,0.0,255.0,9638.0,7.0,30272.0,560.4999063750794,1
107.71827168367346,81.15340872163334,0.0,255.0,5630.0,1.0,23562.0,240.35861162799742,1
102.15571189413265,83.26312326935319,0.0,255.0,5377.0,5.0,24969.0,342.0537289731058,1
105.2817681760204,80.83597741580763,0.0,255.0,4854.0,1.0,22393.0,575.7929853862745,1
130.78966039540816,70.10089361279188,0.0,255.0,5821.0,1.0,24704.0,351.8975172444017,1
97.93961256377551,84.24394217632843,0.0,255.0,5054.0,7.0,25310.5,271.7241999802119,1
104.7618183992347,80.9737733029917,0.0,255.0,5079.0,1.0,23141.5,448.7851261518638,1
129.47823660714286,71.7634366299543,0.0,255.0,7803.0,9.0,25428.0,382.345242659979,1
130.7297911352041,70.49084051071196,0.0,255.0,6243.0,7.0,25585.5,617.3607303678172,1
136.9549186862245,64.8080933784992,0.0,255.0,4651.0,1.0,22146.0,777.734687172438,1
127.63516422193878,73.82131212035839,0.0,255.0,6484.0,6.0,32377.5,721.6709874795407,1
92.34733737244898,83.84676134853066,0.0,255.0,5468.0,14.0,21356.5,691.5055803571429,1
130.12924505739795,70.48498753005367,0.0,255.0,7502.0,2.0,25764.0,382.3320924817696,1
113.4574896364796,78.38244029154598,0.0,255.0,5257.0,1.0,23280.5,342.1233135240865,1
130.7903977997449,70.33666203524844,0.0,255.0,6349.0,1.0,34861.0,593.969954063673,1
127.76185825892857,73.74059811281296,0.0,255.0,7788.0,13.0,22729.5,679.9704192990514,1
